TransactionID,Date,ProductID,CustomerID,StaffID,Quantity,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,DayOfWeek,TotalSales
949,2023-02-09 13:00:00,949,949,949,3,East,Cash,True,Cloudy,30.61284228467064,Good,Unknown,54,Phone Order,Thursday,38.1015694601212
950,2023-02-09 14:00:00,950,950,950,3,West,Online,True,Rainy,20.46762363667882,Good,Unknown,37,Phone Order,Thursday,59.51479892809876
951,2023-02-09 15:00:00,951,951,951,3,South,Online,False,Cloudy,33.05295035738363,Excellent,Negative,18,Online Order,Thursday,25.4196796184272
952,2023-02-09 16:00:00,952,952,952,5,South,Cash,False,Rainy,22.07978793669956,Average,Positive,55,In Store,Thursday,95.69094547576788
953,2023-02-09 17:00:00,953,953,953,5,East,Online,False,Sunny,21.909678181200874,Excellent,Positive,37,In Store,Thursday,28.212816633933496
954,2023-02-09 18:00:00,954,954,954,1,West,Credit Card,False,Cloudy,22.635084469528767,Poor,Positive,23,Phone Order,Thursday,11.69580335394792
955,2023-02-09 19:00:00,955,955,955,4,South,Cash,True,Cloudy,34.403995377380994,Excellent,Positive,38,Online Order,Thursday,24.200210727983947
956,2023-02-09 20:00:00,956,956,956,3,South,Cash,True,Cloudy,30.39754040380769,Good,Positive,35,Phone Order,Thursday,47.81556343111393
957,2023-02-09 21:00:00,957,957,957,4,South,Credit Card,False,Cloudy,32.02057303195455,Excellent,Neutral,55,Phone Order,Thursday,56.504536152801066
958,2023-02-09 22:00:00,958,958,958,5,North,Online,True,Rainy,25.96452478599129,Average,Positive,30,In Store,Thursday,77.99756976006974
959,2023-02-09 23:00:00,959,959,959,5,West,Credit Card,False,Rainy,25.04469091257433,Good,Unknown,39,In Store,Thursday,53.08602999760127
960,2023-02-10 00:00:00,960,960,960,5,South,Credit Card,False,Cloudy,23.51726010174755,Poor,Neutral,40,Phone Order,Friday,52.71114505235352
961,2023-02-10 01:00:00,961,961,961,4,North,Online,False,Rainy,27.20972042468613,Average,Neutral,59,Online Order,Friday,22.71915673765368
962,2023-02-10 02:00:00,962,962,962,5,West,Credit Card,False,Cloudy,28.277431003012527,Good,Positive,23,Online Order,Friday,51.24587046472298
963,2023-02-10 03:00:00,963,963,963,1,South,Online,True,Cloudy,29.47662265479133,Poor,Positive,29,Phone Order,Friday,18.93932603393089
964,2023-02-10 04:00:00,964,964,964,5,East,Online,False,Sunny,23.85677755998042,Average,Positive,53,Phone Order,Friday,53.44199028853368
965,2023-02-10 05:00:00,965,965,965,2,North,Credit Card,True,Cloudy,34.22981121354486,Poor,Unknown,47,Online Order,Friday,34.9410311866591
966,2023-02-10 06:00:00,966,966,966,4,North,Online,False,Rainy,22.54637747310704,Excellent,Negative,15,Online Order,Friday,70.53953028499605
967,2023-02-10 07:00:00,967,967,967,2,South,Credit Card,False,Cloudy,34.484797621496185,Excellent,Positive,19,Online Order,Friday,21.19723469137701
968,2023-02-10 08:00:00,968,968,968,5,South,Online,False,Sunny,20.22284183761256,Poor,Neutral,23,Phone Order,Friday,72.39915102971418
969,2023-02-10 09:00:00,969,969,969,1,North,Cash,False,Rainy,27.216885377252684,Excellent,Positive,58,In Store,Friday,6.43057403409588
970,2023-02-10 10:00:00,970,970,970,3,East,Online,True,Sunny,25.000517571748443,Poor,Neutral,20,Online Order,Friday,19.66553613304244
971,2023-02-10 11:00:00,971,971,971,5,East,Online,False,Sunny,26.73685120895376,Average,Unknown,42,Online Order,Friday,28.649324774628496
972,2023-02-10 12:00:00,972,972,972,1,West,Credit Card,True,Cloudy,28.559968684711837,Good,Neutral,59,Online Order,Friday,13.715226400626642
973,2023-02-10 13:00:00,973,973,973,4,South,Online,False,Sunny,27.154342182681738,Poor,Positive,40,Phone Order,Friday,45.56425865756582
974,2023-02-10 14:00:00,974,974,974,2,East,Cash,False,Sunny,26.22270275452392,Good,Positive,42,In Store,Friday,26.440970699927203
975,2023-02-10 15:00:00,975,975,975,2,West,Cash,False,Rainy,30.9908512311996,Good,Neutral,54,In Store,Friday,25.632195715251637
976,2023-02-10 16:00:00,976,976,976,2,East,Online,True,Sunny,30.28814412629697,Poor,Unknown,29,Online Order,Friday,20.506089732721907
977,2023-02-10 17:00:00,977,977,977,4,South,Online,False,Cloudy,27.154342182681738,Excellent,Unknown,20,Phone Order,Friday,60.648404889408376
978,2023-02-10 18:00:00,978,978,978,1,West,Cash,False,Cloudy,23.749384718592434,Average,Negative,41,In Store,Friday,16.37752821374586
979,2023-02-10 19:00:00,979,979,979,4,West,Credit Card,False,Cloudy,29.14292764631095,Good,Neutral,52,Phone Order,Friday,20.877695532660542
980,2023-02-10 20:00:00,980,980,980,2,West,Cash,False,Sunny,27.154342182681738,Average,Positive,18,In Store,Friday,16.217268993066348
981,2023-02-10 21:00:00,981,981,981,5,East,Cash,False,Rainy,25.54606716309033,Good,Neutral,25,Online Order,Friday,78.49269010625025
982,2023-02-10 22:00:00,982,982,982,3,South,Online,True,Cloudy,27.290863128540213,Poor,Negative,35,Phone Order,Friday,32.397907768522536
983,2023-02-10 23:00:00,983,983,983,4,West,Online,True,Sunny,27.154342182681738,Excellent,Positive,44,Online Order,Friday,59.74903681649649
984,2023-02-11 00:00:00,984,984,984,4,North,Cash,False,Cloudy,22.127665964254778,Average,Neutral,32,In Store,Saturday,40.81775958407351
985,2023-02-11 01:00:00,985,985,985,1,South,Credit Card,False,Cloudy,23.207018159940997,Good,Neutral,49,In Store,Saturday,10.861327284944556
986,2023-02-11 02:00:00,986,986,986,1,North,Cash,True,Rainy,21.582704696018016,Poor,Negative,17,Online Order,Saturday,7.3801831053452736
987,2023-02-11 03:00:00,987,987,987,4,North,Cash,False,Cloudy,27.154342182681738,Poor,Neutral,26,In Store,Saturday,35.4938611799696
988,2023-02-11 04:00:00,988,988,988,2,West,Credit Card,True,Rainy,29.910910896637272,Good,Positive,41,Online Order,Saturday,28.162352725227617
989,2023-02-11 05:00:00,989,989,989,3,West,Cash,False,Sunny,34.25909557369809,Good,Negative,44,Online Order,Saturday,34.492340009182485
990,2023-02-11 06:00:00,990,990,990,1,East,Cash,False,Cloudy,30.94517620470862,Good,Negative,35,Online Order,Saturday,16.61454024416893
991,2023-02-11 07:00:00,991,991,991,2,East,Online,True,Sunny,20.78068758134197,Excellent,Positive,52,In Store,Saturday,35.577548648150284
992,2023-02-11 08:00:00,992,992,992,5,East,Credit Card,False,Sunny,33.26367760893432,Good,Negative,35,Phone Order,Saturday,65.623481366257
993,2023-02-11 09:00:00,993,993,993,1,South,Online,True,Sunny,32.94012744418589,Good,Neutral,52,Online Order,Saturday,16.37400938084089
994,2023-02-11 10:00:00,994,994,994,2,East,Online,True,Cloudy,26.64980481159048,Excellent,Neutral,54,Phone Order,Saturday,19.2071353958371
995,2023-02-11 11:00:00,995,995,995,2,North,Credit Card,True,Rainy,28.787945757918823,Poor,Negative,29,In Store,Saturday,22.449136462002347
996,2023-02-11 12:00:00,996,996,996,3,East,Credit Card,False,Cloudy,34.64117498708778,Good,Positive,32,In Store,Saturday,47.074995429757394
997,2023-02-11 13:00:00,997,997,997,3,West,Cash,True,Sunny,27.984565457722493,Average,Unknown,43,Phone Order,Saturday,32.37953967676638
998,2023-02-11 14:00:00,998,998,998,5,East,Online,True,Rainy,33.57982742564135,Poor,Positive,52,Online Order,Saturday,69.13787013692416
999,2023-02-11 15:00:00,999,999,999,2,South,Credit Card,False,Sunny,21.245581367152795,Average,Neutral,35,In Store,Saturday,15.561183372475345
